32.94450570,35.43424910,37.02354551
32.04284870,34.76819890,0.70833007
32.03024640,34.76209960,0.55423580
31.97997800,34.75698790,0.13773735
31.98155450,34.75977240,0.18340253
32.04948350,34.80650250,0.04549924
32.04950190,34.80600850,0.01255093
