day_of_week,hour_sin,hour_cos,month_sin,month_cos,is_weekend,quarter,lat,long,label
0.85714286,-0.60529399,-0.79600200,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.63270533,-0.77439264,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.63607822,-0.77162458,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.63943900,-0.76884183,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.64944805,-0.76040597,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.65275975,-0.75756498,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.66262005,-0.74895572,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.67880075,-0.73432251,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.68835458,-0.72537437,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.69151306,-0.72236396,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.69465837,-0.71933980,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.69779046,-0.71630194,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.70090926,-0.71325045,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.96923091,0.24615329,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.96363045,0.26723838,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.96245524,0.27144045,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.96126170,0.27563736,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.96004985,0.27982901,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.95881973,0.28401534,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.95757136,0.28819627,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.95630476,0.29237170,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.95501994,0.29654157,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.95371695,0.30070580,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.95239580,0.30486430,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.95105652,0.30901699,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.94969913,0.31316381,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.94832366,0.31730466,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.94693013,0.32143947,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.94551858,0.32556815,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.94408902,0.32969065,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.94264149,0.33380686,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.94117602,0.33791672,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.93969262,0.34202014,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.93819134,0.34611706,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.93667219,0.35020738,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.93513521,0.35429104,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.93358043,0.35836795,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.93200787,0.36243804,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.93041757,0.36650123,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.92880955,0.37055744,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.92718385,0.37460659,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.92554050,0.37864862,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.92220097,0.38671096,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.92050485,0.39073113,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.91879121,0.39474386,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.91706007,0.39874907,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.91531148,0.40274669,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.91354546,0.40673664,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.91176204,0.41071885,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.90996127,0.41469324,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.90814317,0.41865974,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.90630779,0.42261826,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.90445515,0.42656874,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.90258528,0.43051110,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.90069824,0.43444526,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.89879405,0.43837115,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.89687274,0.44228869,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.89493436,0.44619781,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.89297894,0.45009844,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.89100652,0.45399050,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.88901714,0.45787392,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.88701083,0.46174861,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.88498764,0.46561452,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.87881711,0.47715876,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.85491187,0.51877326,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.85264016,0.52249856,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.85035222,0.52621392,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.84804810,0.52991926,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.83628616,0.54829323,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.81915204,0.57357644,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.81664156,0.57714519,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.81411552,0.58070296,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.81157398,0.58424967,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.80901699,0.58778525,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.80644460,0.59130965,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.80385686,0.59482279,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.80125381,0.59832460,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.79863551,0.60181502,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.79600200,0.60529399,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.79335334,0.60876143,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.79068957,0.61221728,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.78801075,0.61566148,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.78531693,0.61909395,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.78260816,0.62251464,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.77988448,0.62592347,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.77714596,0.62932039,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.77439264,0.63270533,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.75183981,0.65934582,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.74895572,0.66262005,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.74605738,0.66588167,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.74021813,0.67236681,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.73727734,0.67559021,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.73432251,0.67880075,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.73135370,0.68199836,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.72537437,0.68835458,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.71325045,0.70090926,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.71325045,0.70090926,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.71018538,0.70401472,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.70710678,0.70710678,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.70401472,0.71018538,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.70090926,0.71325045,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.69779046,0.71630194,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.69465837,0.71933980,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.69151306,0.72236396,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.68835458,0.72537437,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.68518299,0.72837097,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.67236681,0.74021813,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.66913061,0.74314483,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.66588167,0.74605738,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.66262005,0.74895572,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.64612398,0.76323247,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.64278761,0.76604444,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.63943900,0.76884183,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.63607822,0.77162458,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.63270533,0.77439264,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
0.85714286,-0.60181502,0.79863551,0.86602540,0.50000000,0.00000000,0.25000000,32.05405405,34.80098247,0
